date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score
2026-08-02,2,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,N/A,31.0,2239.0,27.0,3.0,7.0,6.0,18.39,53.1,1.3,40.0,731.0,82.0
2026-08-03,3,P09,Player 09,FB,34.61,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,80.0
2026-08-04,3,P09,Player 09,FB,34.61,MD-4,Volume,Training,N/A,75.0,7536.0,451.0,61.0,32.0,29.0,29.4,84.9,5.1,382.0,281.0,86.0
2026-08-05,3,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,N/A,88.0,8111.0,683.0,267.0,35.0,35.0,31.22,90.2,7.1,625.0,422.0,89.0
2026-08-06,3,P09,Player 09,FB,34.61,MD-2,Tactical,Training,N/A,79.0,5815.0,418.0,70.0,25.0,23.0,26.8,77.4,4.5,356.0,1007.0,76.0
2026-08-07,3,P09,Player 09,FB,34.61,MD-1,Activation,Training,N/A,47.0,3473.0,118.0,24.0,11.0,16.0,24.44,70.6,3.0,141.0,1363.0,76.0
2026-08-08,3,P09,Player 09,FB,34.61,MD,Match,Match,Starter,81.0,10022.0,616.0,239.0,35.0,40.0,33.03,95.4,8.2,664.0,1122.0,78.0
2026-08-09,3,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,N/A,33.0,2349.0,35.0,3.0,7.0,8.0,19.17,55.4,1.0,33.0,1161.0,76.0
2026-08-10,4,P09,Player 09,FB,34.61,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,82.0
2026-08-11,4,P09,Player 09,FB,34.61,MD-4,Volume,Training,N/A,82.0,6582.0,504.0,82.0,27.0,30.0,28.61,82.7,5.1,418.0,697.0,84.0
2026-08-12,4,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,N/A,94.0,8520.0,695.0,191.0,38.0,43.0,31.78,91.8,7.2,677.0,451.0,86.0
2026-08-13,4,P09,Player 09,FB,34.61,MD-2,Tactical,Training,N/A,67.0,5995.0,349.0,60.0,23.0,30.0,27.59,79.7,3.8,255.0,1095.0,76.0
2026-08-14,4,P09,Player 09,FB,34.61,MD-1,Activation,Training,N/A,44.0,3038.0,111.0,25.0,14.0,15.0,22.08,63.8,3.7,163.0,1350.0,72.0
2026-08-15,4,P09,Player 09,FB,34.61,MD,Match,Match,Starter,94.0,11918.0,854.0,262.0,34.0,40.0,33.27,96.1,8.3,780.0,1095.0,80.0
2026-08-16,4,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,N/A,33.0,2249.0,36.0,3.0,7.0,9.0,17.97,51.9,1.4,46.0,1198.0,77.0
2026-08-17,5,P09,Player 09,FB,34.61,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,86.0
2026-08-18,5,P09,Player 09,FB,34.61,MD-4,Volume,Training,N/A,76.0,5924.0,440.0,85.0,29.0,37.0,29.19,84.3,5.7,433.0,826.0,87.0
2026-08-19,5,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,N/A,90.0,7659.0,721.0,235.0,34.0,42.0,34.64,100.1,5.8,522.0,479.0,91.0
2026-08-20,5,P09,Player 09,FB,34.61,MD-2,Tactical,Training,N/A,74.0,5974.0,368.0,62.0,23.0,29.0,29.49,85.2,4.7,348.0,955.0,77.0
2026-08-21,5,P09,Player 09,FB,34.61,MD-1,Activation,Training,N/A,40.0,3050.0,126.0,24.0,12.0,16.0,23.58,68.1,2.6,104.0,1303.0,79.0
2026-08-22,5,P09,Player 09,FB,34.61,MD,Match,Top-up,Unused,51.0,4759.0,357.0,61.0,23.0,24.0,28.01,80.9,4.5,230.0,974.0,83.0
2026-08-23,5,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,N/A,39.0,2584.0,38.0,2.0,8.0,7.0,17.04,49.2,1.6,62.0,682.0,85.0
2026-08-24,6,P09,Player 09,FB,34.61,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,84.0
2026-08-25,6,P09,Player 09,FB,34.61,MD-4,Volume,Training,N/A,76.0,6354.0,540.0,84.0,31.0,29.0,26.41,76.3,5.1,388.0,292.0,90.0
2026-08-26,6,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,N/A,93.0,9370.0,830.0,190.0,33.0,45.0,32.13,92.8,6.2,577.0,450.0,84.0
2026-08-27,6,P09,Player 09,FB,34.61,MD-2,Tactical,Training,N/A,71.0,6220.0,399.0,80.0,28.0,28.0,27.54,79.6,5.1,362.0,965.0,81.0
2026-08-28,6,P09,Player 09,FB,34.61,MD-1,Activation,Training,N/A,43.0,3129.0,108.0,22.0,13.0,14.0,22.61,65.3,2.6,112.0,1327.0,72.0
2026-08-29,6,P09,Player 09,FB,34.61,MD,Match,Match,Starter,83.0,9866.0,662.0,348.0,41.0,41.0,34.3,99.1,7.0,581.0,1051.0,82.0
2026-08-30,6,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,N/A,32.0,2317.0,32.0,3.0,7.0,9.0,19.63,56.7,1.3,42.0,1055.0,79.0
2026-08-31,7,P09,Player 09,FB,34.61,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,84.0
2026-09-01,7,P09,Player 09,FB,34.61,MD-4,Volume,Training,N/A,78.0,6680.0,394.0,102.0,31.0,29.0,27.74,80.1,5.0,390.0,623.0,84.0
2026-09-02,7,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,N/A,88.0,8791.0,800.0,193.0,35.0,39.0,33.72,97.4,5.5,484.0,432.0,85.0
2026-09-03,7,P09,Player 09,FB,34.61,MD-2,Tactical,Training,N/A,66.0,5366.0,436.0,62.0,28.0,27.0,26.83,77.5,4.4,290.0,874.0,81.0
2026-09-04,7,P09,Player 09,FB,34.61,MD-1,Activation,Training,N/A,45.0,3312.0,115.0,21.0,13.0,13.0,26.83,77.5,2.5,112.0,1164.0,81.0
2026-09-05,7,P09,Player 09,FB,34.61,MD,Match,Match,Sub,30.0,3815.0,344.0,133.0,14.0,19.0,29.19,84.3,7.8,234.0,886.0,80.0
2026-09-06,7,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,N/A,37.0,2749.0,38.0,3.0,6.0,7.0,18.54,53.6,1.4,52.0,636.0,78.0
2026-09-07,8,P09,Player 09,FB,34.61,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,87.0
2026-09-08,8,P09,Player 09,FB,34.61,MD-4,Volume,Training,N/A,68.0,5875.0,530.0,112.0,29.0,28.0,27.33,79.0,5.7,388.0,286.0,83.0
2026-09-09,8,P09,Player 09,FB,34.61,MD-3,Speed / HSR,Training,N/A,97.0,8509.0,879.0,225.0,36.0,37.0,32.98,95.3,7.2,698.0,440.0,80.0
2026-09-10,8,P09,Player 09,FB,34.61,MD-2,Tactical,Training,N/A,72.0,6028.0,353.0,55.0,22.0,25.0,24.75,71.5,5.2,374.0,1086.0,76.0
2026-09-11,8,P09,Player 09,FB,34.61,MD-1,Activation,Training,N/A,38.0,3025.0,113.0,26.0,15.0,12.0,25.86,74.7,3.4,129.0,1460.0,77.0
2026-09-12,8,P09,Player 09,FB,34.61,MD,Match,Match,Starter,90.0,10087.0,890.0,240.0,40.0,46.0,34.03,98.3,8.5,765.0,1201.0,78.0
2026-09-13,8,P09,Player 09,FB,34.61,MD+1,Recovery,Recovery,N/A,35.0,2295.0,31.0,3.0,5.0,8.0,16.77,48.4,1.0,35.0,1268.0,71.0
2026-07-20,1,P10,Player 10,FB,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2026-07-21,1,P10,Player 10,FB,33.58,MD-4,Volume,Training,N/A,79.0,7500.0,340.0,104.0,29.0,34.0,25.63,76.3,5.0,395.0,0.0,92.0
2026-07-22,1,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,N/A,89.0,7991.0,727.0,224.0,40.0,34.0,30.5,90.8,5.2,463.0,395.0,83.0
2026-07-23,1,P10,Player 10,FB,33.58,MD-2,Tactical,Training,N/A,68.0,5474.0,317.0,87.0,30.0,28.0,26.03,77.5,4.6,313.0,858.0,81.0
2026-07-24,1,P10,Player 10,FB,33.58,MD-1,Activation,Training,N/A,36.0,3134.0,109.0,23.0,14.0,16.0,24.62,73.3,1.9,68.0,1171.0,82.0
2026-07-25,1,P10,Player 10,FB,33.58,MD,Match,Match,Starter,90.0,11536.0,795.0,277.0,37.0,46.0,30.03,89.4,7.8,702.0,844.0,84.0
2026-07-26,1,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,N/A,32.0,2461.0,32.0,3.0,7.0,8.0,18.33,54.6,1.3,42.0,1083.0,83.0
2026-07-27,2,P10,Player 10,FB,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,73.0
2026-07-28,2,P10,Player 10,FB,33.58,MD-4,Volume,Training,N/A,80.0,6642.0,397.0,112.0,30.0,42.0,26.97,80.3,6.3,504.0,744.0,88.0
2026-07-29,2,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,N/A,91.0,7303.0,694.0,231.0,41.0,41.0,30.08,89.6,6.1,555.0,546.0,86.0
2026-07-30,2,P10,Player 10,FB,33.58,MD-2,Tactical,Training,N/A,70.0,5732.0,326.0,95.0,24.0,27.0,26.54,79.0,4.9,343.0,1059.0,87.0
2026-07-31,2,P10,Player 10,FB,33.58,MD-1,Activation,Training,N/A,34.0,3182.0,106.0,27.0,14.0,17.0,23.04,68.6,2.7,92.0,1402.0,74.0
2026-08-01,2,P10,Player 10,FB,33.58,MD,Match,Match,Starter,77.0,8956.0,609.0,248.0,33.0,36.0,32.18,95.8,8.5,654.0,990.0,74.0
2026-08-02,2,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,N/A,40.0,2026.0,27.0,3.0,9.0,8.0,17.73,52.8,2.2,88.0,1089.0,79.0
2026-08-03,3,P10,Player 10,FB,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,80.0
2026-08-04,3,P10,Player 10,FB,33.58,MD-4,Volume,Training,N/A,79.0,7243.0,372.0,78.0,30.0,37.0,25.3,75.3,4.2,332.0,742.0,84.0
2026-08-05,3,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,N/A,91.0,8475.0,668.0,256.0,35.0,40.0,32.03,95.4,6.9,628.0,420.0,88.0
2026-08-06,3,P10,Player 10,FB,33.58,MD-2,Tactical,Training,N/A,76.0,5733.0,393.0,85.0,30.0,29.0,29.34,87.4,4.1,312.0,960.0,80.0
2026-08-07,3,P10,Player 10,FB,33.58,MD-1,Activation,Training,N/A,46.0,2920.0,92.0,21.0,15.0,17.0,21.9,65.2,2.0,92.0,1272.0,77.0
2026-08-08,3,P10,Player 10,FB,33.58,MD,Match,Match,Starter,76.0,7941.0,624.0,243.0,33.0,42.0,31.57,94.0,7.7,585.0,1032.0,81.0
2026-08-09,3,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,N/A,33.0,2522.0,39.0,3.0,7.0,9.0,19.47,58.0,2.2,73.0,989.0,79.0
2026-08-10,4,P10,Player 10,FB,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,81.0
2026-08-11,4,P10,Player 10,FB,33.58,MD-4,Volume,Training,N/A,76.0,6598.0,353.0,97.0,25.0,32.0,27.76,82.7,5.4,410.0,658.0,86.0
2026-08-12,4,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,N/A,80.0,8123.0,686.0,210.0,46.0,41.0,30.41,90.6,6.4,512.0,483.0,88.0
2026-08-13,4,P10,Player 10,FB,33.58,MD-2,Tactical,Training,N/A,71.0,5588.0,476.0,81.0,25.0,33.0,24.36,72.6,4.5,320.0,922.0,84.0
2026-08-14,4,P10,Player 10,FB,33.58,MD-1,Activation,Training,N/A,39.0,3472.0,126.0,25.0,13.0,16.0,22.95,68.4,2.6,101.0,1242.0,78.0
2026-08-15,4,P10,Player 10,FB,33.58,MD,Match,Top-up,Unused,52.0,5159.0,275.0,69.0,24.0,24.0,29.22,87.0,5.2,270.0,933.0,74.0
2026-08-16,4,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,N/A,41.0,2440.0,31.0,3.0,8.0,6.0,17.4,51.8,1.8,74.0,691.0,82.0
2026-08-17,5,P10,Player 10,FB,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,82.0
2026-08-18,5,P10,Player 10,FB,33.58,MD-4,Volume,Training,N/A,74.0,6451.0,412.0,81.0,32.0,35.0,25.58,76.2,5.9,437.0,344.0,85.0
2026-08-19,5,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,N/A,84.0,7654.0,823.0,272.0,36.0,42.0,29.93,89.1,6.9,580.0,511.0,82.0
2026-08-20,5,P10,Player 10,FB,33.58,MD-2,Tactical,Training,N/A,66.0,5780.0,435.0,79.0,30.0,27.0,26.48,78.9,4.8,317.0,1017.0,80.0
2026-08-21,5,P10,Player 10,FB,33.58,MD-1,Activation,Training,N/A,50.0,3314.0,123.0,30.0,13.0,14.0,22.66,67.5,2.4,120.0,1334.0,74.0
2026-08-22,5,P10,Player 10,FB,33.58,MD,Match,Match,Starter,83.0,8577.0,783.0,277.0,42.0,41.0,34.13,101.6,8.1,672.0,1017.0,76.0
2026-08-23,5,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,N/A,39.0,2374.0,40.0,3.0,9.0,9.0,18.5,55.1,1.0,39.0,1109.0,83.0
2026-08-24,6,P10,Player 10,FB,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,78.0
2026-08-25,6,P10,Player 10,FB,33.58,MD-4,Volume,Training,N/A,82.0,6447.0,373.0,94.0,32.0,39.0,27.28,81.2,5.6,459.0,711.0,82.0
2026-08-26,6,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,N/A,91.0,8730.0,642.0,243.0,40.0,37.0,30.91,92.0,5.7,519.0,498.0,87.0
2026-08-27,6,P10,Player 10,FB,33.58,MD-2,Tactical,Training,N/A,70.0,5659.0,406.0,96.0,26.0,28.0,28.25,84.1,4.9,343.0,978.0,83.0
2026-08-28,6,P10,Player 10,FB,33.58,MD-1,Activation,Training,N/A,43.0,3066.0,115.0,26.0,15.0,17.0,23.22,69.2,2.3,99.0,1321.0,80.0
2026-08-29,6,P10,Player 10,FB,33.58,MD,Match,Top-up,Unused,42.0,4675.0,268.0,69.0,24.0,28.0,26.2,78.0,4.9,206.0,961.0,81.0
2026-08-30,6,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,N/A,34.0,2320.0,37.0,3.0,8.0,8.0,20.22,60.2,2.6,88.0,648.0,85.0
2026-08-31,7,P10,Player 10,FB,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,89.0
2026-09-01,7,P10,Player 10,FB,33.58,MD-4,Volume,Training,N/A,73.0,6774.0,396.0,79.0,26.0,29.0,26.43,78.7,5.1,372.0,294.0,87.0
2026-09-02,7,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,N/A,84.0,9756.0,667.0,169.0,35.0,30.0,31.18,92.8,6.9,580.0,460.0,78.0
2026-09-03,7,P10,Player 10,FB,33.58,MD-2,Tactical,Training,N/A,65.0,5640.0,293.0,73.0,28.0,30.0,24.79,73.8,4.9,318.0,952.0,79.0
2026-09-04,7,P10,Player 10,FB,33.58,MD-1,Activation,Training,N/A,46.0,3063.0,108.0,21.0,12.0,16.0,23.03,68.6,3.3,152.0,1270.0,80.0
2026-09-05,7,P10,Player 10,FB,33.58,MD,Match,Match,Starter,90.0,9719.0,830.0,289.0,39.0,49.0,32.07,95.5,8.3,747.0,1050.0,78.0
2026-09-06,7,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,N/A,31.0,2248.0,32.0,3.0,7.0,8.0,18.28,54.4,1.7,53.0,1217.0,83.0
2026-09-07,8,P10,Player 10,FB,33.58,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,80.0
2026-09-08,8,P10,Player 10,FB,33.58,MD-4,Volume,Training,N/A,76.0,6803.0,416.0,84.0,29.0,35.0,25.72,76.6,5.5,418.0,800.0,82.0
2026-09-09,8,P10,Player 10,FB,33.58,MD-3,Speed / HSR,Training,N/A,84.0,7954.0,765.0,231.0,35.0,46.0,32.19,95.9,6.1,512.0,471.0,88.0
2026-09-10,8,P10,Player 10,FB,33.58,MD-2,Tactical,Training,N/A,71.0,5634.0,248.0,56.0,26.0,35.0,25.71,76.6,4.9,348.0,930.0,80.0
2026-09-11,8,P10,Player 10,FB,33.58,MD-1,Activation,Training,N/A,39.0,2583.0,111.0,27.0,17.0,15.0,25.57,76.1,1.3,51.0,1278.0,78.0
2026-09-12,8,P10,Player 10,FB,33.58,MD,Match,Top-up,Unused,49.0,4655.0,345.0,61.0,23.0,25.0,27.41,81.6,4.1,201.0,911.0,84.0
2026-09-13,8,P10,Player 10,FB,33.58,MD+1,Recovery,Recovery,N/A,32.0,2650.0,39.0,3.0,8.0,7.0,18.65,55.5,1.5,48.0,600.0,78.0
2026-07-20,1,P11,Player 11,CM,31.15,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2026-07-21,1,P11,Player 11,CM,31.15,MD-4,Volume,Training,N/A,83.0,7335.0,413.0,56.0,37.0,41.0,25.4,81.5,5.7,473.0,0.0,91.0
2026-07-22,1,P11,Player 11,CM,31.15,MD-3,Speed / HSR,Training,N/A,82.0,9409.0,627.0,108.0,37.0,30.0,28.07,90.1,7.9,648.0,473.0,84.0
2026-07-23,1,P11,Player 11,CM,31.15,MD-2,Tactical,Training,N/A,69.0,6343.0,202.0,35.0,28.0,23.0,23.56,75.6,3.9,269.0,1121.0,84.0
2026-07-24,1,P11,Player 11,CM,31.15,MD-1,Activation,Training,N/A,39.0,3051.0,95.0,14.0,16.0,12.0,19.95,64.0,2.1,82.0,1390.0,72.0
2026-07-25,1,P11,Player 11,CM,31.15,MD,Match,Match,Starter,89.0,11840.0,902.0,130.0,55.0,49.0,29.43,94.5,8.7,774.0,999.0,75.0
2026-07-26,1,P11,Player 11,CM,31.15,MD+1,Recovery,Recovery,N/A,37.0,2533.0,28.0,2.0,10.0,8.0,17.54,56.3,1.4,52.0,1125.0,81.0
2026-07-27,2,P11,Player 11,CM,31.15,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,84.0
2026-07-28,2,P11,Player 11,CM,31.15,MD-4,Volume,Training,N/A,79.0,7523.0,312.0,41.0,37.0,39.0,24.96,80.1,4.4,348.0,826.0,81.0
2026-07-29,2,P11,Player 11,CM,31.15,MD-3,Speed / HSR,Training,N/A,93.0,8912.0,540.0,117.0,36.0,45.0,26.74,85.8,6.9,642.0,400.0,86.0
2026-07-30,2,P11,Player 11,CM,31.15,MD-2,Tactical,Training,N/A,64.0,5401.0,209.0,40.0,27.0,29.0,25.33,81.3,4.0,256.0,990.0,82.0
2026-07-31,2,P11,Player 11,CM,31.15,MD-1,Activation,Training,N/A,47.0,3197.0,103.0,10.0,17.0,18.0,22.52,72.3,3.7,174.0,1246.0,75.0
2026-08-01,2,P11,Player 11,CM,31.15,MD,Match,Match,Starter,91.0,12846.0,692.0,163.0,44.0,43.0,31.32,100.5,7.8,710.0,1072.0,77.0
2026-08-02,2,P11,Player 11,CM,31.15,MD+1,Recovery,Recovery,N/A,25.0,2107.0,25.0,2.0,8.0,9.0,18.37,59.0,3.1,78.0,1140.0,79.0
2026-08-03,3,P11,Player 11,CM,31.15,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,83.0
2026-08-04,3,P11,Player 11,CM,31.15,MD-4,Volume,Training,N/A,81.0,6750.0,326.0,34.0,33.0,35.0,25.93,83.3,4.7,381.0,788.0,78.0
2026-08-05,3,P11,Player 11,CM,31.15,MD-3,Speed / HSR,Training,N/A,84.0,8075.0,573.0,153.0,35.0,44.0,27.16,87.2,6.0,504.0,459.0,84.0
2026-08-06,3,P11,Player 11,CM,31.15,MD-2,Tactical,Training,N/A,67.0,5443.0,354.0,45.0,29.0,34.0,25.36,81.4,5.6,375.0,885.0,80.0
2026-08-07,3,P11,Player 11,CM,31.15,MD-1,Activation,Training,N/A,41.0,3221.0,77.0,9.0,15.0,17.0,20.52,65.9,2.5,102.0,1260.0,79.0
2026-08-08,3,P11,Player 11,CM,31.15,MD,Match,Top-up,Unused,51.0,5146.0,273.0,47.0,25.0,27.0,26.01,83.5,4.7,240.0,981.0,80.0
2026-08-09,3,P11,Player 11,CM,31.15,MD+1,Recovery,Recovery,N/A,37.0,2484.0,26.0,1.0,7.0,9.0,17.34,55.7,2.1,78.0,717.0,81.0
2026-08-10,4,P11,Player 11,CM,31.15,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,89.0
2026-08-11,4,P11,Player 11,CM,31.15,MD-4,Volume,Training,N/A,80.0,7016.0,390.0,54.0,37.0,39.0,25.74,82.6,4.9,392.0,318.0,84.0
2026-08-12,4,P11,Player 11,CM,31.15,MD-3,Speed / HSR,Training,N/A,80.0,8132.0,633.0,110.0,40.0,49.0,30.12,96.7,6.7,536.0,470.0,83.0
2026-08-13,4,P11,Player 11,CM,31.15,MD-2,Tactical,Training,N/A,78.0,5898.0,219.0,38.0,35.0,32.0,23.69,76.1,4.0,312.0,928.0,75.0
2026-08-14,4,P11,Player 11,CM,31.15,MD-1,Activation,Training,N/A,43.0,2832.0,105.0,12.0,16.0,16.0,22.2,71.3,2.1,90.0,1240.0,76.0
2026-08-15,4,P11,Player 11,CM,31.15,MD,Match,Match,Starter,89.0,12262.0,514.0,146.0,50.0,44.0,29.92,96.1,7.6,676.0,938.0,82.0
2026-08-16,4,P11,Player 11,CM,31.15,MD+1,Recovery,Recovery,N/A,33.0,2465.0,30.0,1.0,8.0,9.0,16.78,53.9,1.7,56.0,1078.0,80.0
2026-08-17,5,P11,Player 11,CM,31.15,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,83.0
2026-08-18,5,P11,Player 11,CM,31.15,MD-4,Volume,Training,N/A,78.0,6195.0,340.0,49.0,39.0,34.0,25.82,82.9,5.3,413.0,732.0,84.0
2026-08-19,5,P11,Player 11,CM,31.15,MD-3,Speed / HSR,Training,N/A,86.0,8433.0,607.0,118.0,42.0,43.0,29.53,94.8,7.4,636.0,469.0,91.0
2026-08-20,5,P11,Player 11,CM,31.15,MD-2,Tactical,Training,N/A,72.0,5627.0,250.0,46.0,34.0,35.0,26.58,85.3,4.5,324.0,1049.0,77.0
2026-08-21,5,P11,Player 11,CM,31.15,MD-1,Activation,Training,N/A,35.0,3256.0,86.0,13.0,17.0,16.0,22.45,72.1,3.0,105.0,1373.0,72.0
2026-08-22,5,P11,Player 11,CM,31.15,MD,Match,Match,Starter,81.0,9207.0,448.0,170.0,50.0,47.0,28.62,91.9,9.7,786.0,1065.0,76.0
2026-08-23,5,P11,Player 11,CM,31.15,MD+1,Recovery,Recovery,N/A,38.0,2337.0,24.0,2.0,10.0,10.0,16.74,53.7,1.8,68.0,1215.0,76.0
2026-08-24,6,P11,Player 11,CM,31.15,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,77.0
2026-08-25,6,P11,Player 11,CM,31.15,MD-4,Volume,Training,N/A,81.0,6479.0,303.0,40.0,31.0,38.0,25.24,81.0,5.2,421.0,854.0,81.0
2026-08-26,6,P11,Player 11,CM,31.15,MD-3,Speed / HSR,Training,N/A,84.0,8251.0,598.0,115.0,40.0,43.0,27.41,88.0,6.7,563.0,489.0,88.0
2026-08-27,6,P11,Player 11,CM,31.15,MD-2,Tactical,Training,N/A,71.0,5812.0,287.0,40.0,28.0,31.0,24.9,79.9,4.2,298.0,984.0,85.0
2026-08-28,6,P11,Player 11,CM,31.15,MD-1,Activation,Training,N/A,40.0,3166.0,92.0,10.0,17.0,15.0,19.99,64.2,3.1,124.0,1282.0,79.0
2026-08-29,6,P11,Player 11,CM,31.15,MD,Match,Match,Starter,87.0,10917.0,590.0,179.0,47.0,56.0,28.73,92.2,8.9,774.0,985.0,87.0
2026-08-30,6,P11,Player 11,CM,31.15,MD+1,Recovery,Recovery,N/A,35.0,2378.0,28.0,1.0,10.0,9.0,16.69,53.6,1.5,52.0,1196.0,77.0
2026-08-31,7,P11,Player 11,CM,31.15,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,75.0
2026-09-01,7,P11,Player 11,CM,31.15,MD-4,Volume,Training,N/A,74.0,7369.0,339.0,51.0,35.0,33.0,25.04,80.4,4.4,326.0,826.0,85.0
2026-09-02,7,P11,Player 11,CM,31.15,MD-3,Speed / HSR,Training,N/A,84.0,8306.0,629.0,89.0,37.0,42.0,27.84,89.4,6.2,521.0,378.0,79.0
2026-09-03,7,P11,Player 11,CM,31.15,MD-2,Tactical,Training,N/A,70.0,5721.0,301.0,39.0,27.0,36.0,24.59,78.9,4.4,308.0,847.0,79.0
2026-09-04,7,P11,Player 11,CM,31.15,MD-1,Activation,Training,N/A,39.0,3170.0,82.0,14.0,15.0,18.0,22.86,73.4,2.5,98.0,1155.0,80.0
2026-09-05,7,P11,Player 11,CM,31.15,MD,Match,Match,Starter,87.0,10519.0,600.0,146.0,44.0,60.0,28.06,90.1,8.0,696.0,927.0,80.0
2026-09-06,7,P11,Player 11,CM,31.15,MD+1,Recovery,Recovery,N/A,41.0,2462.0,21.0,2.0,9.0,9.0,15.81,50.8,2.9,119.0,1102.0,79.0
2026-09-07,8,P11,Player 11,CM,31.15,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,77.0
2026-09-08,8,P11,Player 11,CM,31.15,MD-4,Volume,Training,N/A,76.0,7111.0,399.0,46.0,39.0,29.0,24.41,78.4,5.2,395.0,815.0,81.0
2026-09-09,8,P11,Player 11,CM,31.15,MD-3,Speed / HSR,Training,N/A,89.0,7863.0,505.0,124.0,43.0,39.0,27.88,89.5,5.8,516.0,514.0,87.0
2026-09-10,8,P11,Player 11,CM,31.15,MD-2,Tactical,Training,N/A,68.0,5969.0,317.0,38.0,28.0,35.0,24.66,79.2,5.1,347.0,911.0,81.0
2026-09-11,8,P11,Player 11,CM,31.15,MD-1,Activation,Training,N/A,43.0,3207.0,105.0,14.0,18.0,14.0,22.75,73.0,2.9,125.0,1258.0,75.0
2026-09-12,8,P11,Player 11,CM,31.15,MD,Match,Top-up,Unused,45.0,5250.0,294.0,27.0,28.0,30.0,26.19,84.1,4.4,198.0,988.0,76.0
