date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score,session_load_au_7d,session_load_au_28d,total_distance_m_7d,total_distance_m_28d,hsr_m_7d,hsr_m_28d,sprint_distance_m_7d,sprint_distance_m_28d,chronic_load_weekly_equivalent,observation_days,load_ratio_7_28_context,days_since_85_pct_vmax,days_since_90_pct_vmax,days_since_95_pct_vmax
2026-07-26,1,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,,33.0,2103.0,39.0,4.0,9.0,7.0,22.12,63.1,2.0,66.0,747.0,79.0,1777.0,1777.0,30197.0,30197.0,2218.0,2218.0,564.0,564.0,444.25,7,,4.0,4.0,4.0
2026-07-27,2,P20,Player 20,W,35.06,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,80.0,1777.0,1777.0,30197.0,30197.0,2218.0,2218.0,564.0,564.0,444.25,8,,5.0,5.0,5.0
2026-07-28,2,P20,Player 20,W,35.06,MD-4,Volume,Training,,79.0,6925.0,419.0,138.0,34.0,35.0,25.98,74.1,4.6,363.0,321.0,79.0,1722.0,2140.0,30593.0,37122.0,2073.0,2637.0,622.0,702.0,535.0,9,,6.0,6.0,6.0
2026-07-29,2,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,,96.0,8521.0,815.0,233.0,44.0,40.0,32.3,92.1,6.3,605.0,429.0,85.0,1781.0,2745.0,31072.0,45643.0,2169.0,3452.0,576.0,935.0,686.25,10,,0.0,0.0,7.0
2026-07-30,2,P20,Player 20,W,35.06,MD-2,Tactical,Training,,58.0,5232.0,442.0,85.0,28.0,25.0,28.96,82.6,3.2,186.0,968.0,81.0,1573.0,2931.0,30706.0,50875.0,2302.0,3894.0,571.0,1020.0,732.75,11,,1.0,1.0,8.0
2026-07-31,2,P20,Player 20,W,35.06,MD-1,Activation,Training,,40.0,2868.0,135.0,28.0,19.0,17.0,24.79,70.7,2.9,116.0,1154.0,75.0,1591.0,3047.0,30639.0,53743.0,2271.0,4029.0,573.0,1048.0,761.75,12,,2.0,2.0,9.0
2026-08-01,2,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,51.0,4498.0,335.0,48.0,28.0,26.0,28.14,80.3,5.9,301.0,907.0,84.0,1637.0,3348.0,30147.0,58241.0,2185.0,4364.0,536.0,1096.0,837.0,13,,3.0,3.0,10.0
2026-08-02,2,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,,31.0,2347.0,34.0,4.0,12.0,8.0,16.59,47.3,1.5,46.0,603.0,84.0,1617.0,3394.0,30391.0,60588.0,2180.0,4398.0,536.0,1100.0,848.5,14,,4.0,4.0,11.0
2026-08-03,3,P20,Player 20,W,35.06,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,89.0,1617.0,3394.0,30391.0,60588.0,2180.0,4398.0,536.0,1100.0,848.5,15,,5.0,5.0,12.0
2026-08-04,3,P20,Player 20,W,35.06,MD-4,Volume,Training,,75.0,5806.0,495.0,78.0,37.0,37.0,25.7,73.3,4.4,330.0,347.0,86.0,1584.0,3724.0,29272.0,66394.0,2256.0,4893.0,476.0,1178.0,931.0,16,,6.0,6.0,13.0
2026-08-05,3,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,,79.0,7167.0,754.0,238.0,48.0,41.0,33.35,95.1,6.9,545.0,376.0,82.0,1524.0,4269.0,27918.0,73561.0,2195.0,5647.0,481.0,1416.0,1067.25,17,,0.0,0.0,0.0
2026-08-06,3,P20,Player 20,W,35.06,MD-2,Tactical,Training,,72.0,6262.0,354.0,101.0,34.0,24.0,28.64,81.7,5.2,374.0,875.0,82.0,1712.0,4643.0,28948.0,79823.0,2107.0,6001.0,497.0,1517.0,1160.75,18,,1.0,1.0,1.0
2026-08-07,3,P20,Player 20,W,35.06,MD-1,Activation,Training,,43.0,3060.0,114.0,28.0,21.0,15.0,25.03,71.4,1.0,43.0,1249.0,80.0,1639.0,4686.0,29140.0,82883.0,2086.0,6115.0,497.0,1545.0,1171.5,19,,2.0,2.0,2.0
2026-08-08,3,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,55.0,5290.0,407.0,101.0,27.0,25.0,27.59,78.7,4.6,253.0,962.0,79.0,1591.0,4939.0,29932.0,88173.0,2158.0,6522.0,550.0,1646.0,1234.75,20,,3.0,3.0,3.0
2026-08-09,3,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,,31.0,2185.0,31.0,4.0,9.0,9.0,19.35,55.2,2.7,84.0,670.0,78.0,1629.0,5023.0,29770.0,90358.0,2155.0,6553.0,550.0,1650.0,1255.75,21,,4.0,4.0,4.0
2026-08-10,4,P20,Player 20,W,35.06,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,85.0,1629.0,5023.0,29770.0,90358.0,2155.0,6553.0,550.0,1650.0,1255.75,22,,5.0,5.0,5.0
2026-08-11,4,P20,Player 20,W,35.06,MD-4,Volume,Training,,79.0,6742.0,479.0,101.0,38.0,28.0,27.94,79.7,5.4,427.0,337.0,82.0,1726.0,5450.0,30706.0,97100.0,2139.0,7032.0,573.0,1751.0,1362.5,23,,6.0,6.0,6.0
2026-08-12,4,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,,91.0,7804.0,825.0,222.0,44.0,42.0,32.99,94.1,6.0,546.0,511.0,87.0,1727.0,5996.0,31343.0,104904.0,2210.0,7857.0,557.0,1973.0,1499.0,24,,0.0,0.0,7.0
2026-08-13,4,P20,Player 20,W,35.06,MD-2,Tactical,Training,,68.0,6089.0,419.0,133.0,29.0,26.0,28.21,80.5,4.6,313.0,973.0,79.0,1666.0,6309.0,31170.0,110993.0,2275.0,8276.0,589.0,2106.0,1577.25,25,,1.0,1.0,8.0
2026-08-14,4,P20,Player 20,W,35.06,MD-1,Activation,Training,,43.0,3196.0,119.0,26.0,16.0,17.0,24.92,71.1,2.8,120.0,1286.0,83.0,1743.0,6429.0,31306.0,114189.0,2280.0,8395.0,587.0,2132.0,1607.25,26,,2.0,2.0,9.0
2026-08-15,4,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,54.0,4620.0,383.0,70.0,33.0,22.0,28.22,80.5,4.8,259.0,979.0,73.0,1749.0,6688.0,30636.0,118809.0,2256.0,8778.0,556.0,2202.0,1672.0,27,,3.0,3.0,10.0
2026-08-16,4,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,,30.0,2282.0,41.0,3.0,9.0,8.0,19.95,56.9,1.8,54.0,692.0,83.0,1719.0,6742.0,30733.0,121091.0,2266.0,8819.0,555.0,2205.0,1685.5,28,1.0198754078908336,4.0,4.0,11.0
2026-08-17,5,P20,Player 20,W,35.06,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,89.0,1719.0,6742.0,30733.0,121091.0,2266.0,8819.0,555.0,2205.0,1685.5,29,1.0198754078908336,5.0,5.0,12.0
2026-08-18,5,P20,Player 20,W,35.06,MD-4,Volume,Training,,79.0,6256.0,536.0,81.0,38.0,31.0,27.22,77.6,5.5,434.0,313.0,83.0,1726.0,6758.0,30247.0,120818.0,2323.0,8791.0,535.0,2206.0,1689.5,30,1.0216040248594258,6.0,6.0,13.0
2026-08-19,5,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,,85.0,7528.0,798.0,269.0,61.0,35.0,32.54,92.8,6.8,578.0,488.0,84.0,1758.0,6790.0,29971.0,120304.0,2296.0,8870.0,582.0,2196.0,1697.5,31,1.0356406480117821,0.0,0.0,14.0
2026-08-20,5,P20,Player 20,W,35.06,MD-2,Tactical,Training,,71.0,5442.0,364.0,90.0,36.0,28.0,27.31,77.9,4.2,298.0,1012.0,79.0,1743.0,6694.0,29324.0,120148.0,2241.0,8925.0,539.0,2196.0,1673.5,32,1.0415297281147295,1.0,1.0,15.0
2026-08-21,5,P20,Player 20,W,35.06,MD-1,Activation,Training,,39.0,2873.0,139.0,32.0,16.0,15.0,24.78,70.7,3.1,121.0,1310.0,75.0,1744.0,6717.0,29001.0,120086.0,2261.0,8898.0,545.0,2202.0,1679.25,33,1.038558880452583,2.0,2.0,16.0
2026-08-22,5,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,53.0,4381.0,366.0,87.0,19.0,31.0,29.44,84.0,4.3,228.0,997.0,81.0,1713.0,6690.0,28762.0,119477.0,2244.0,8843.0,562.0,2204.0,1672.5,34,1.0242152466367713,3.0,3.0,17.0
2026-08-23,5,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,,30.0,2391.0,52.0,2.0,10.0,7.0,19.81,56.5,1.7,51.0,647.0,79.0,1710.0,6675.0,28871.0,119765.0,2255.0,8856.0,561.0,2202.0,1668.75,35,1.0247191011235954,4.0,4.0,18.0
2026-08-24,6,P20,Player 20,W,35.06,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,84.0,1710.0,6675.0,28871.0,119765.0,2255.0,8856.0,561.0,2202.0,1668.75,36,1.0247191011235954,5.0,5.0,19.0
2026-08-25,6,P20,Player 20,W,35.06,MD-4,Volume,Training,,84.0,7240.0,508.0,137.0,38.0,35.0,27.49,78.4,4.9,412.0,279.0,87.0,1688.0,6724.0,29855.0,120080.0,2227.0,8945.0,617.0,2201.0,1681.0,37,1.0041641879833432,6.0,6.0,20.0
2026-08-26,6,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,,89.0,7760.0,633.0,205.0,38.0,41.0,30.58,87.2,7.2,641.0,463.0,84.0,1751.0,6760.0,30087.0,119319.0,2062.0,8763.0,553.0,2173.0,1690.0,38,1.036094674556213,0.0,7.0,21.0
2026-08-27,6,P20,Player 20,W,35.06,MD-2,Tactical,Training,,72.0,5548.0,445.0,102.0,34.0,31.0,24.82,70.8,4.2,302.0,1053.0,76.0,1755.0,6876.0,30193.0,119635.0,2143.0,8766.0,565.0,2190.0,1719.0,39,1.0209424083769634,1.0,8.0,22.0
2026-08-28,6,P20,Player 20,W,35.06,MD-1,Activation,Training,,39.0,2944.0,135.0,19.0,18.0,18.0,25.92,73.9,2.2,86.0,1355.0,80.0,1720.0,6846.0,30264.0,119711.0,2139.0,8766.0,552.0,2181.0,1711.5,40,1.00496640373941,2.0,9.0,23.0
2026-08-29,6,P20,Player 20,W,35.06,MD,Match,Top-up,Unused,52.0,4675.0,479.0,91.0,27.0,26.0,31.37,89.5,3.7,192.0,1029.0,82.0,1684.0,6737.0,30558.0,119888.0,2252.0,8910.0,556.0,2224.0,1684.25,41,0.9998515659789223,0.0,10.0,24.0
2026-08-30,6,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,,36.0,2421.0,32.0,4.0,11.0,8.0,19.11,54.5,2.1,76.0,580.0,80.0,1709.0,6767.0,30588.0,119962.0,2232.0,8908.0,558.0,2224.0,1691.75,42,1.0101965420422638,1.0,11.0,25.0
2026-08-31,7,P20,Player 20,W,35.06,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,81.0,1709.0,6767.0,30588.0,119962.0,2232.0,8908.0,558.0,2224.0,1691.75,43,1.0101965420422638,2.0,12.0,26.0
2026-09-01,7,P20,Player 20,W,35.06,MD-4,Volume,Training,,75.0,6392.0,510.0,92.0,39.0,32.0,27.75,79.1,5.2,390.0,268.0,83.0,1687.0,6827.0,29740.0,120548.0,2234.0,8923.0,513.0,2238.0,1706.75,44,0.9884282993994434,3.0,13.0,27.0
2026-09-02,7,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,,76.0,7681.0,839.0,290.0,51.0,39.0,32.05,91.4,5.6,426.0,466.0,86.0,1472.0,6708.0,29661.0,121062.0,2440.0,9008.0,598.0,2290.0,1677.0,45,0.877757901013715,0.0,0.0,28.0
2026-09-03,7,P20,Player 20,W,35.06,MD-2,Tactical,Training,,65.0,5389.0,364.0,84.0,30.0,27.0,28.35,80.9,4.3,280.0,816.0,82.0,1450.0,6614.0,29502.0,120189.0,2359.0,9018.0,580.0,2273.0,1653.5,46,0.8769277290595706,1.0,1.0,29.0
2026-09-04,7,P20,Player 20,W,35.06,MD-1,Activation,Training,,41.0,3223.0,130.0,31.0,18.0,15.0,23.85,68.0,2.6,107.0,1096.0,82.0,1471.0,6678.0,29781.0,120352.0,2354.0,9034.0,592.0,2276.0,1669.5,47,0.8811021263851453,2.0,2.0,30.0
2026-09-05,7,P20,Player 20,W,35.06,MD,Match,Match,Sub,38.0,4477.0,350.0,199.0,26.0,22.0,29.52,84.2,7.5,285.0,813.0,80.0,1564.0,6710.0,29583.0,119539.0,2225.0,8977.0,700.0,2374.0,1677.5,48,0.9323397913561848,3.0,3.0,31.0
2026-09-06,7,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,,33.0,2145.0,43.0,3.0,10.0,9.0,18.37,52.4,1.9,63.0,672.0,80.0,1551.0,6689.0,29307.0,119499.0,2236.0,8989.0,699.0,2373.0,1672.25,49,0.9274928987890566,4.0,4.0,32.0
2026-09-07,8,P20,Player 20,W,35.06,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,87.0,1551.0,6689.0,29307.0,119499.0,2236.0,8989.0,699.0,2373.0,1672.25,50,0.9274928987890566,5.0,5.0,33.0
2026-09-08,8,P20,Player 20,W,35.06,MD-4,Volume,Training,,79.0,6802.0,532.0,128.0,41.0,28.0,30.51,87.0,5.8,458.0,348.0,83.0,1619.0,6720.0,29717.0,119559.0,2258.0,9042.0,735.0,2400.0,1680.0,51,0.9636904761904762,0.0,6.0,34.0
2026-09-09,8,P20,Player 20,W,35.06,MD-3,Speed / HSR,Training,,89.0,8017.0,870.0,282.0,43.0,43.0,34.38,98.1,6.0,534.0,521.0,84.0,1727.0,6708.0,30053.0,119772.0,2289.0,9087.0,727.0,2460.0,1677.0,52,1.0298151460942158,0.0,0.0,0.0
2026-09-10,8,P20,Player 20,W,35.06,MD-2,Tactical,Training,,73.0,4785.0,426.0,67.0,32.0,25.0,29.45,84.0,3.7,270.0,992.0,75.0,1717.0,6665.0,29449.0,118468.0,2351.0,9094.0,710.0,2394.0,1666.25,53,1.0304576144036008,1.0,1.0,1.0
2026-09-11,8,P20,Player 20,W,35.06,MD-1,Activation,Training,,42.0,3125.0,134.0,35.0,19.0,17.0,23.23,66.3,2.9,122.0,1262.0,76.0,1732.0,6667.0,29351.0,118397.0,2355.0,9109.0,714.0,2403.0,1666.75,54,1.03914804259787,2.0,2.0,2.0
2026-09-12,8,P20,Player 20,W,35.06,MD,Match,Match,Sub,20.0,2646.0,280.0,53.0,16.0,9.0,33.56,95.7,7.3,146.0,926.0,84.0,1593.0,6554.0,27520.0,116423.0,2285.0,9006.0,568.0,2386.0,1638.5,55,0.9722306988098871,0.0,0.0,0.0
2026-09-13,8,P20,Player 20,W,35.06,MD+1,Recovery,Recovery,,37.0,2020.0,29.0,3.0,8.0,9.0,17.41,49.6,1.2,44.0,538.0,81.0,1574.0,6544.0,27395.0,116161.0,2271.0,8994.0,568.0,2386.0,1636.0,56,0.9621026894865525,1.0,1.0,1.0
2026-07-20,1,P21,Player 21,ST,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,
2026-07-21,1,P21,Player 21,ST,33.58,MD-4,Volume,Training,,80.0,6517.0,329.0,66.0,33.0,28.0,27.4,81.6,5.6,448.0,0.0,81.0,448.0,448.0,6517.0,6517.0,329.0,329.0,66.0,66.0,112.0,2,,,,
2026-07-22,1,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,,89.0,6477.0,565.0,249.0,36.0,39.0,33.24,99.0,5.7,507.0,448.0,83.0,955.0,955.0,12994.0,12994.0,894.0,894.0,315.0,315.0,238.75,3,,0.0,0.0,0.0
2026-07-23,1,P21,Player 21,ST,33.58,MD-2,Tactical,Training,,75.0,5490.0,372.0,86.0,29.0,23.0,26.99,80.4,4.4,330.0,955.0,80.0,1285.0,1285.0,18484.0,18484.0,1266.0,1266.0,401.0,401.0,321.25,4,,1.0,1.0,1.0
2026-07-24,1,P21,Player 21,ST,33.58,MD-1,Activation,Training,,44.0,2989.0,89.0,24.0,14.0,15.0,23.55,70.1,2.4,106.0,1285.0,83.0,1391.0,1391.0,21473.0,21473.0,1355.0,1355.0,425.0,425.0,347.75,5,,2.0,2.0,2.0
2026-07-25,1,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,52.0,4595.0,359.0,50.0,22.0,20.0,27.11,80.7,4.5,234.0,943.0,77.0,1625.0,1625.0,26068.0,26068.0,1714.0,1714.0,475.0,475.0,406.25,6,,3.0,3.0,3.0
2026-07-26,1,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,,31.0,2338.0,30.0,3.0,9.0,6.0,18.88,56.2,2.9,90.0,670.0,85.0,1715.0,1715.0,28406.0,28406.0,1744.0,1744.0,478.0,478.0,428.75,7,,4.0,4.0,4.0
2026-07-27,2,P21,Player 21,ST,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,88.0,1715.0,1715.0,28406.0,28406.0,1744.0,1744.0,478.0,478.0,428.75,8,,5.0,5.0,5.0
2026-07-28,2,P21,Player 21,ST,33.58,MD-4,Volume,Training,,84.0,6276.0,437.0,105.0,33.0,34.0,26.59,79.2,4.1,344.0,324.0,83.0,1611.0,2059.0,28165.0,34682.0,1852.0,2181.0,517.0,583.0,514.75,9,,6.0,6.0,6.0
2026-07-29,2,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,,88.0,7674.0,543.0,241.0,44.0,31.0,30.67,91.3,5.9,519.0,434.0,83.0,1623.0,2578.0,29362.0,42356.0,1830.0,2724.0,509.0,824.0,644.5,10,,0.0,0.0,7.0
2026-07-30,2,P21,Player 21,ST,33.58,MD-2,Tactical,Training,,75.0,5373.0,275.0,78.0,26.0,28.0,27.39,81.6,3.4,255.0,863.0,82.0,1548.0,2833.0,29245.0,47729.0,1733.0,2999.0,501.0,902.0,708.25,11,,1.0,1.0,8.0
2026-07-31,2,P21,Player 21,ST,33.58,MD-1,Activation,Training,,43.0,3010.0,108.0,26.0,17.0,15.0,23.56,70.2,2.1,90.0,1118.0,74.0,1532.0,2923.0,29266.0,50739.0,1752.0,3107.0,503.0,928.0,730.75,12,,2.0,2.0,9.0
2026-08-01,2,P21,Player 21,ST,33.58,MD,Match,Match,Starter,87.0,10540.0,765.0,354.0,46.0,45.0,31.97,95.2,8.7,757.0,864.0,80.0,2055.0,3680.0,35211.0,61279.0,2158.0,3872.0,807.0,1282.0,920.0,13,,0.0,0.0,0.0
2026-08-02,2,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,,39.0,2283.0,31.0,4.0,9.0,8.0,19.55,58.2,2.7,105.0,1102.0,83.0,2070.0,3785.0,35156.0,63562.0,2159.0,3903.0,808.0,1286.0,946.25,14,,1.0,1.0,1.0
2026-08-03,3,P21,Player 21,ST,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,82.0,2070.0,3785.0,35156.0,63562.0,2159.0,3903.0,808.0,1286.0,946.25,15,,2.0,2.0,2.0
2026-08-04,3,P21,Player 21,ST,33.58,MD-4,Volume,Training,,74.0,6365.0,379.0,123.0,36.0,31.0,27.04,80.5,5.4,400.0,862.0,81.0,2126.0,4185.0,35245.0,69927.0,2101.0,4282.0,826.0,1409.0,1046.25,16,,3.0,3.0,3.0
2026-08-05,3,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,,93.0,7790.0,680.0,281.0,41.0,35.0,30.5,90.8,5.9,549.0,505.0,84.0,2156.0,4734.0,35361.0,77717.0,2238.0,4962.0,866.0,1690.0,1183.5,17,,0.0,0.0,4.0
2026-08-06,3,P21,Player 21,ST,33.58,MD-2,Tactical,Training,,67.0,5391.0,254.0,70.0,32.0,24.0,25.23,75.1,4.5,302.0,949.0,82.0,2203.0,5036.0,35379.0,83108.0,2217.0,5216.0,858.0,1760.0,1259.0,18,,1.0,1.0,5.0
2026-08-07,3,P21,Player 21,ST,33.58,MD-1,Activation,Training,,44.0,2931.0,96.0,30.0,15.0,14.0,23.06,68.7,1.4,62.0,1251.0,80.0,2175.0,5098.0,35300.0,86039.0,2205.0,5312.0,862.0,1790.0,1274.5,19,,2.0,2.0,6.0
2026-08-08,3,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,55.0,4628.0,253.0,64.0,22.0,24.0,29.96,89.2,5.5,302.0,913.0,79.0,1720.0,5400.0,29388.0,90667.0,1693.0,5565.0,572.0,1854.0,1350.0,20,,0.0,3.0,7.0
2026-08-09,3,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,,35.0,2329.0,33.0,3.0,9.0,7.0,20.72,61.7,1.3,46.0,666.0,88.0,1661.0,5446.0,29434.0,92996.0,1695.0,5598.0,571.0,1857.0,1361.5,21,,1.0,4.0,8.0
2026-08-10,4,P21,Player 21,ST,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,89.0,1661.0,5446.0,29434.0,92996.0,1695.0,5598.0,571.0,1857.0,1361.5,22,,2.0,5.0,9.0
2026-08-11,4,P21,Player 21,ST,33.58,MD-4,Volume,Training,,85.0,6431.0,286.0,100.0,42.0,32.0,25.91,77.2,5.6,476.0,348.0,87.0,1737.0,5922.0,29500.0,99427.0,1602.0,5884.0,548.0,1957.0,1480.5,23,,3.0,6.0,10.0
2026-08-12,4,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,,89.0,8991.0,655.0,234.0,40.0,36.0,30.72,91.5,6.4,570.0,522.0,81.0,1758.0,6492.0,30701.0,108418.0,1577.0,6539.0,501.0,2191.0,1623.0,24,,0.0,0.0,11.0
2026-08-13,4,P21,Player 21,ST,33.58,MD-2,Tactical,Training,,78.0,5142.0,355.0,101.0,31.0,23.0,28.18,83.9,5.1,398.0,1046.0,76.0,1854.0,6890.0,30452.0,113560.0,1678.0,6894.0,532.0,2292.0,1722.5,25,,1.0,1.0,12.0
2026-08-14,4,P21,Player 21,ST,33.58,MD-1,Activation,Training,,49.0,3239.0,117.0,20.0,15.0,13.0,24.36,72.5,2.7,132.0,1444.0,75.0,1924.0,7022.0,30760.0,116799.0,1699.0,7011.0,522.0,2312.0,1755.5,26,,2.0,2.0,13.0
2026-08-15,4,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,60.0,4459.0,281.0,73.0,29.0,16.0,26.36,78.5,6.3,378.0,1100.0,79.0,2000.0,7400.0,30591.0,121258.0,1727.0,7292.0,531.0,2385.0,1850.0,27,,3.0,3.0,14.0
2026-08-16,4,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,,38.0,2127.0,26.0,4.0,8.0,7.0,18.39,54.8,1.8,68.0,908.0,75.0,2022.0,7468.0,30389.0,123385.0,1720.0,7318.0,532.0,2389.0,1867.0,28,1.0830208891269417,4.0,4.0,15.0
2026-08-17,5,P21,Player 21,ST,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,85.0,2022.0,7468.0,30389.0,123385.0,1720.0,7318.0,532.0,2389.0,1867.0,29,1.0830208891269417,5.0,5.0,16.0
2026-08-18,5,P21,Player 21,ST,33.58,MD-4,Volume,Training,,82.0,6239.0,434.0,103.0,30.0,29.0,26.51,79.0,4.8,394.0,446.0,89.0,1940.0,7414.0,30197.0,123107.0,1868.0,7423.0,535.0,2426.0,1853.5,30,1.0466684650660911,6.0,6.0,17.0
2026-08-19,5,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,,88.0,7852.0,574.0,265.0,43.0,37.0,31.56,94.0,7.2,634.0,462.0,86.0,2004.0,7541.0,29058.0,124482.0,1787.0,7432.0,566.0,2442.0,1885.25,31,1.0629889935021881,0.0,0.0,18.0
2026-08-20,5,P21,Player 21,ST,33.58,MD-2,Tactical,Training,,74.0,5857.0,295.0,77.0,30.0,29.0,27.88,83.0,3.6,266.0,1028.0,78.0,1872.0,7477.0,29773.0,124849.0,1727.0,7355.0,542.0,2433.0,1869.25,32,1.001471178280059,1.0,1.0,19.0
2026-08-21,5,P21,Player 21,ST,33.58,MD-1,Activation,Training,,43.0,2669.0,115.0,30.0,16.0,15.0,22.95,68.3,2.1,90.0,1294.0,75.0,1830.0,7461.0,29203.0,124529.0,1725.0,7381.0,552.0,2439.0,1865.25,33,0.9811017289907519,2.0,2.0,20.0
2026-08-22,5,P21,Player 21,ST,33.58,MD,Match,Top-up,Unused,60.0,4483.0,310.0,74.0,29.0,22.0,27.71,82.5,5.4,324.0,990.0,81.0,1776.0,7551.0,29227.0,124417.0,1754.0,7332.0,553.0,2463.0,1887.75,34,0.9408025427095749,3.0,3.0,21.0
2026-08-23,5,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,,35.0,2057.0,33.0,2.0,9.0,7.0,16.82,50.1,2.8,98.0,680.0,82.0,1806.0,7559.0,29157.0,124136.0,1761.0,7335.0,551.0,2462.0,1889.75,35,0.9556819685143537,4.0,4.0,22.0
2026-08-24,6,P21,Player 21,ST,33.58,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,85.0,1806.0,7559.0,29157.0,124136.0,1761.0,7335.0,551.0,2462.0,1889.75,36,0.9556819685143537,5.0,5.0,23.0
2026-08-25,6,P21,Player 21,ST,33.58,MD-4,Volume,Training,,75.0,5471.0,458.0,92.0,30.0,26.0,26.62,79.3,6.3,472.0,422.0,87.0,1884.0,7687.0,28389.0,123331.0,1785.0,7356.0,540.0,2449.0,1921.75,37,0.9803564459477039,6.0,6.0,24.0
2026-08-26,6,P21,Player 21,ST,33.58,MD-3,Speed / HSR,Training,,88.0,7658.0,590.0,285.0,37.0,33.0,32.29,96.2,6.6,581.0,570.0,87.0,1831.0,7749.0,28195.0,123315.0,1801.0,7403.0,560.0,2493.0,1937.25,38,0.9451542134468963,0.0,0.0,0.0
2026-08-27,6,P21,Player 21,ST,33.58,MD-2,Tactical,Training,,69.0,5829.0,381.0,67.0,33.0,22.0,25.19,75.0,4.3,297.0,1053.0,76.0,1862.0,7791.0,28167.0,123771.0,1887.0,7509.0,550.0,2482.0,1947.75,39,0.9559748427672956,1.0,1.0,1.0
2026-08-28,6,P21,Player 21,ST,33.58,MD-1,Activation,Training,,38.0,3093.0,77.0,30.0,15.0,16.0,21.48,64.0,3.2,122.0,1350.0,78.0,1894.0,7823.0,28591.0,123854.0,1849.0,7478.0,550.0,2486.0,1955.75,40,0.9684264348715327,2.0,2.0,2.0
2026-08-29,6,P21,Player 21,ST,33.58,MD,Match,Match,Starter,81.0,8852.0,647.0,269.0,36.0,42.0,30.23,90.0,8.3,672.0,1000.0,79.0,2242.0,7738.0,32960.0,122166.0,2186.0,7360.0,745.0,2401.0,1934.5,41,1.1589558025329543,0.0,0.0,3.0
2026-08-30,6,P21,Player 21,ST,33.58,MD+1,Recovery,Recovery,,35.0,2287.0,33.0,3.0,9.0,8.0,18.69,55.7,0.9,32.0,1091.0,79.0,2176.0,7665.0,33190.0,122170.0,2186.0,7362.0,746.0,2400.0,1916.25,42,1.1355512067840834,1.0,1.0,4.0
